age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
24,0.0,67586,8.0,11,2.0,0.0,5.0,1.0,0.0,0,0,35,38.0,0
18,4.0,452452,0.0,6,4.0,9.0,3.0,1.0,0.0,0,0,20,38.0,0
54,4.0,179291,15.0,10,2.0,10.0,0.0,1.0,1.0,0,0,56,14.0,1
67,4.0,257557,5.0,4,2.0,14.0,0.0,1.0,1.0,10566,0,40,38.0,0
26,4.0,106705,11.0,9,4.0,6.0,3.0,1.0,1.0,0,0,28,38.0,0
43,4.0,143368,11.0,9,0.0,5.0,1.0,1.0,1.0,0,0,40,38.0,0
53,2.0,86600,11.0,9,2.0,8.0,0.0,1.0,1.0,0,0,40,38.0,0
23,0.0,281668,0.0,6,4.0,0.0,3.0,1.0,0.0,0,0,40,38.0,0
25,2.0,375170,15.0,10,4.0,1.0,3.0,1.0,0.0,0,0,35,38.0,0
37,4.0,360743,15.0,10,2.0,3.0,0.0,1.0,1.0,0,0,40,38.0,0
41,2.0,396467,7.0,12,2.0,4.0,0.0,1.0,1.0,0,0,50,38.0,1
21,4.0,285127,11.0,9,4.0,6.0,1.0,1.0,0.0,0,0,40,38.0,0
19,0.0,252752,11.0,9,4.0,0.0,3.0,1.0,1.0,0,0,35,38.0,0
29,4.0,211299,8.0,11,4.0,12.0,1.0,1.0,1.0,0,0,45,38.0,0
35,4.0,556902,11.0,9,0.0,8.0,1.0,1.0,1.0,0,0,40,38.0,0
25,4.0,232914,9.0,13,2.0,1.0,5.0,1.0,0.0,0,0,38,38.0,0
24,4.0,192201,15.0,10,4.0,4.0,1.0,1.0,0.0,0,0,20,38.0,0
18,4.0,414721,1.0,7,4.0,8.0,3.0,1.0,1.0,0,1602,23,38.0,0
20,4.0,151780,8.0,11,4.0,12.0,1.0,1.0,0.0,0,0,35,38.0,0
26,4.0,257405,4.0,3,4.0,5.0,2.0,1.0,1.0,0,0,40,25.0,0
43,2.0,92374,12.0,14,2.0,10.0,5.0,1.0,0.0,0,0,35,38.0,1
62,5.0,236096,11.0,9,0.0,4.0,1.0,1.0,1.0,0,0,40,38.0,0
44,0.0,268804,11.0,9,2.0,0.0,0.0,1.0,1.0,0,0,30,38.0,0
51,0.0,147015,15.0,10,0.0,0.0,1.0,1.0,1.0,0,0,50,38.0,0
36,7.0,323726,15.0,10,4.0,13.0,4.0,1.0,0.0,0,0,40,38.0,0
39,4.0,139703,11.0,9,3.0,12.0,4.0,1.0,0.0,0,0,28,23.0,0
19,0.0,124651,1.0,7,4.0,0.0,3.0,1.0,1.0,0,0,25,38.0,0
33,4.0,221324,8.0,11,4.0,7.0,4.0,1.0,0.0,0,0,40,38.0,0
41,7.0,48997,11.0,9,2.0,14.0,0.0,1.0,1.0,0,0,40,38.0,0
23,4.0,203078,9.0,13,4.0,1.0,3.0,1.0,1.0,0,0,24,38.0,0
42,4.0,210275,12.0,14,0.0,13.0,4.0,1.0,0.0,4687,0,35,38.0,1
43,4.0,50197,0.0,6,5.0,8.0,1.0,1.0,0.0,0,0,40,38.0,0
26,4.0,132572,9.0,13,4.0,1.0,3.0,1.0,0.0,0,0,32,38.0,0
21,0.0,357029,15.0,10,2.0,0.0,5.0,1.0,0.0,2105,0,20,38.0,0
39,4.0,150061,12.0,14,0.0,4.0,4.0,1.0,0.0,15020,0,60,38.0,1
25,4.0,305472,7.0,12,4.0,7.0,3.0,1.0,1.0,0,0,48,38.0,0
57,4.0,548256,2.0,8,2.0,1.0,0.0,1.0,1.0,0,0,40,38.0,0
28,0.0,127833,11.0,9,4.0,0.0,4.0,1.0,0.0,0,0,40,38.0,0
40,4.0,240027,15.0,10,4.0,12.0,4.0,1.0,0.0,0,0,45,38.0,0
28,4.0,129882,15.0,10,4.0,1.0,4.0,1.0,0.0,0,0,40,38.0,0
19,4.0,146679,15.0,10,4.0,4.0,3.0,1.0,1.0,0,0,30,38.0,0
33,4.0,53042,2.0,8,4.0,3.0,3.0,1.0,1.0,0,0,40,38.0,0
23,4.0,414545,15.0,10,4.0,7.0,3.0,1.0,1.0,0,0,40,38.0,0
37,4.0,709445,11.0,9,5.0,3.0,2.0,1.0,1.0,0,0,40,38.0,0
46,4.0,269045,14.0,15,2.0,10.0,0.0,1.0,1.0,0,0,40,38.0,1
50,7.0,161075,11.0,9,6.0,13.0,4.0,1.0,0.0,0,0,40,38.0,0
18,4.0,192485,2.0,8,4.0,6.0,3.0,1.0,1.0,0,0,20,38.0,0
44,1.0,191295,9.0,13,2.0,4.0,0.0,1.0,1.0,0,0,48,38.0,0
24,4.0,291407,11.0,9,2.0,14.0,0.0,1.0,1.0,0,0,40,38.0,0
45,4.0,154308,12.0,14,2.0,4.0,0.0,1.0,1.0,0,0,40,38.0,1
38,2.0,331609,15.0,10,6.0,14.0,1.0,1.0,0.0,0,0,47,38.0,0
33,4.0,185336,8.0,11,2.0,1.0,5.0,1.0,0.0,0,0,40,38.0,0
25,7.0,152503,15.0,10,4.0,13.0,1.0,1.0,1.0,0,0,40,38.0,0
46,4.0,125492,9.0,13,0.0,10.0,1.0,1.0,0.0,0,0,40,38.0,0
34,7.0,156292,11.0,9,4.0,6.0,1.0,1.0,1.0,0,0,40,38.0,0
29,4.0,238680,15.0,10,4.0,12.0,1.0,1.0,1.0,0,0,55,27.0,0
42,4.0,337629,2.0,8,2.0,3.0,0.0,1.0,1.0,0,0,60,0.0,1
28,4.0,30771,15.0,10,4.0,1.0,4.0,1.0,0.0,0,0,40,38.0,0
25,4.0,324609,11.0,9,4.0,1.0,1.0,1.0,1.0,0,0,40,38.0,0
27,1.0,214385,11.0,9,4.0,1.0,1.0,1.0,0.0,0,0,40,38.0,0
37,1.0,329088,11.0,9,2.0,1.0,0.0,1.0,1.0,0,0,40,38.0,0
32,0.0,256371,2.0,8,4.0,0.0,3.0,1.0,0.0,0,0,40,38.0,0
42,4.0,197522,15.0,10,5.0,7.0,4.0,1.0,0.0,0,0,40,38.0,0
37,4.0,172232,11.0,9,0.0,8.0,1.0,1.0,0.0,0,0,30,38.0,0
59,4.0,244554,1.0,7,0.0,8.0,1.0,1.0,0.0,0,0,35,38.0,0
67,0.0,159542,4.0,3,6.0,0.0,4.0,1.0,0.0,0,0,40,38.0,0
22,7.0,232742,15.0,10,4.0,1.0,4.0,1.0,0.0,0,0,40,38.0,0
20,4.0,186830,11.0,9,4.0,14.0,2.0,1.0,1.0,0,0,45,38.0,0
34,4.0,226385,12.0,14,0.0,4.0,4.0,1.0,0.0,0,0,40,38.0,0
39,2.0,183620,15.0,10,4.0,11.0,1.0,1.0,0.0,0,0,40,38.0,1
50,2.0,157043,12.0,14,0.0,10.0,1.0,1.0,0.0,2202,0,30,0.0,0
27,4.0,214695,11.0,9,4.0,12.0,3.0,1.0,1.0,0,0,60,38.0,0
37,4.0,172694,15.0,10,2.0,6.0,0.0,1.0,1.0,0,0,50,38.0,0
46,4.0,114797,11.0,9,2.0,7.0,5.0,1.0,0.0,0,0,36,38.0,0
18,0.0,261276,15.0,10,4.0,0.0,3.0,1.0,0.0,0,1602,40,1.0,0
33,1.0,29617,15.0,10,0.0,8.0,1.0,1.0,1.0,0,0,40,38.0,0
35,4.0,189240,15.0,10,0.0,8.0,4.0,1.0,0.0,0,0,40,38.0,0
45,7.0,190406,14.0,15,0.0,10.0,4.0,1.0,1.0,25236,0,36,38.0,1
35,4.0,263081,11.0,9,2.0,3.0,0.0,1.0,1.0,0,0,60,38.0,1
27,4.0,258768,9.0,13,4.0,6.0,1.0,1.0,1.0,0,0,40,38.0,0
35,4.0,287658,15.0,10,4.0,1.0,4.0,1.0,1.0,0,0,40,38.0,0
57,4.0,141570,12.0,14,2.0,4.0,0.0,1.0,1.0,0,1977,40,38.0,1
42,4.0,336891,15.0,10,0.0,1.0,1.0,1.0,0.0,0,0,40,38.0,0
18,4.0,173585,11.0,9,4.0,12.0,3.0,1.0,0.0,0,0,18,38.0,0
42,4.0,280410,11.0,9,2.0,8.0,0.0,1.0,1.0,0,0,40,14.0,0
56,4.0,340171,11.0,9,2.0,14.0,0.0,1.0,1.0,0,0,40,38.0,0
38,4.0,153685,1.0,7,0.0,7.0,4.0,1.0,0.0,0,0,52,38.0,0
31,4.0,197689,11.0,9,4.0,8.0,1.0,1.0,0.0,0,0,38,38.0,0
30,0.0,411560,11.0,9,2.0,0.0,0.0,1.0,1.0,0,0,40,38.0,0
23,4.0,636017,15.0,10,4.0,8.0,3.0,1.0,1.0,0,0,40,38.0,0
31,4.0,703107,11.0,9,4.0,7.0,1.0,1.0,1.0,0,0,40,38.0,0
35,4.0,388252,8.0,11,2.0,1.0,0.0,1.0,1.0,0,0,40,38.0,0
43,4.0,152159,9.0,13,2.0,7.0,0.0,1.0,1.0,0,0,40,38.0,0
48,4.0,395368,15.0,10,0.0,6.0,2.0,1.0,1.0,0,0,40,38.0,0
47,4.0,230136,11.0,9,2.0,8.0,0.0,1.0,1.0,0,0,60,38.0,1
24,0.0,165350,11.0,9,5.0,0.0,1.0,1.0,1.0,0,0,50,11.0,0
41,4.0,142579,9.0,13,6.0,12.0,4.0,1.0,1.0,0,0,50,38.0,0
25,4.0,189850,15.0,10,4.0,7.0,3.0,1.0,1.0,0,0,40,38.0,0
34,7.0,278378,11.0,9,2.0,14.0,0.0,1.0,1.0,0,0,40,38.0,0
28,4.0,210945,7.0,12,2.0,1.0,5.0,1.0,0.0,0,0,35,14.0,0
48,4.0,155509,15.0,10,4.0,3.0,1.0,1.0,0.0,0,0,40,38.0,0
47,4.0,418961,8.0,11,0.0,12.0,4.0,1.0,0.0,0,0,25,38.0,0
52,6.0,199265,11.0,9,0.0,3.0,1.0,1.0,1.0,0,0,40,38.0,0
39,4.0,255027,8.0,11,0.0,4.0,4.0,1.0,0.0,0,0,40,38.0,0
56,1.0,107314,15.0,10,0.0,1.0,1.0,1.0,0.0,0,0,40,38.0,0
21,4.0,206008,15.0,10,4.0,1.0,3.0,1.0,1.0,0,0,50,38.0,0
35,7.0,372130,11.0,9,2.0,11.0,0.0,1.0,1.0,0,0,40,38.0,0
36,4.0,218542,11.0,9,5.0,1.0,4.0,1.0,0.0,0,0,40,38.0,0
46,7.0,55377,9.0,13,2.0,10.0,0.0,1.0,1.0,0,0,40,38.0,1
20,4.0,244406,11.0,9,4.0,1.0,3.0,1.0,0.0,0,0,40,38.0,0
35,6.0,462832,11.0,9,2.0,3.0,5.0,1.0,0.0,0,0,40,38.0,1
52,2.0,84808,11.0,9,0.0,1.0,4.0,1.0,0.0,0,0,40,38.0,0
53,6.0,159876,11.0,9,2.0,3.0,0.0,1.0,1.0,3103,0,72,38.0,0
33,4.0,83671,11.0,9,4.0,12.0,3.0,1.0,0.0,0,0,40,38.0,0
47,4.0,191957,11.0,9,2.0,12.0,0.0,1.0,1.0,0,0,40,38.0,1
44,4.0,228729,11.0,9,2.0,3.0,0.0,1.0,1.0,0,0,40,0.0,0
26,4.0,51961,9.0,13,4.0,1.0,1.0,1.0,1.0,0,0,20,38.0,0
35,4.0,54595,2.0,8,4.0,12.0,1.0,1.0,0.0,0,0,40,38.0,0
50,4.0,126566,11.0,9,2.0,6.0,0.0,1.0,1.0,0,0,40,38.0,0
67,2.0,191800,9.0,13,0.0,1.0,4.0,1.0,0.0,6360,0,35,38.0,0
42,4.0,227466,11.0,9,4.0,8.0,2.0,1.0,1.0,0,0,40,38.0,0
30,7.0,218640,15.0,10,2.0,10.0,5.0,1.0,0.0,0,0,40,38.0,1
19,4.0,382738,11.0,9,4.0,8.0,3.0,1.0,0.0,0,0,40,38.0,0
61,6.0,315977,11.0,9,2.0,14.0,0.0,1.0,1.0,0,0,40,38.0,0
30,4.0,251825,7.0,12,4.0,7.0,4.0,1.0,0.0,0,0,40,38.0,0
28,2.0,149991,9.0,13,2.0,11.0,0.0,1.0,1.0,0,0,42,38.0,1
33,2.0,293063,9.0,13,3.0,10.0,2.0,1.0,1.0,0,0,40,0.0,0
20,4.0,470875,11.0,9,2.0,12.0,3.0,1.0,1.0,0,0,32,38.0,0
28,0.0,161290,15.0,10,4.0,0.0,3.0,1.0,0.0,0,0,40,38.0,0
52,4.0,164530,1.0,7,0.0,7.0,1.0,1.0,0.0,0,0,20,38.0,0
40,2.0,261497,11.0,9,2.0,3.0,0.0,1.0,1.0,0,0,35,38.0,0
26,2.0,190350,9.0,13,4.0,10.0,3.0,1.0,0.0,0,0,35,38.0,0
26,4.0,375980,11.0,9,5.0,12.0,4.0,1.0,0.0,0,0,37,38.0,0
28,4.0,69107,11.0,9,2.0,6.0,0.0,1.0,1.0,0,0,40,38.0,0
40,4.0,195892,15.0,10,0.0,14.0,1.0,1.0,0.0,0,0,40,38.0,0
46,4.0,180505,11.0,9,2.0,7.0,0.0,1.0,1.0,0,0,40,38.0,0
26,4.0,154093,11.0,9,4.0,14.0,3.0,1.0,1.0,0,0,40,38.0,0
24,4.0,208882,11.0,9,4.0,3.0,1.0,1.0,1.0,0,0,40,38.0,0
45,1.0,368947,9.0,13,4.0,11.0,1.0,1.0,0.0,0,0,40,38.0,0
25,4.0,267431,9.0,13,4.0,10.0,3.0,1.0,0.0,0,0,55,38.0,0
32,4.0,111836,15.0,10,2.0,8.0,0.0,1.0,1.0,0,0,50,38.0,0
26,4.0,388812,15.0,10,4.0,12.0,1.0,1.0,1.0,0,0,35,38.0,0
50,4.0,164198,7.0,12,2.0,6.0,0.0,1.0,1.0,15024,0,45,38.0,1
64,0.0,380687,9.0,13,2.0,0.0,5.0,1.0,0.0,0,0,8,38.0,0
33,4.0,275369,5.0,4,5.0,6.0,1.0,1.0,1.0,0,0,35,14.0,0
53,1.0,221791,11.0,9,0.0,3.0,1.0,1.0,1.0,0,0,40,38.0,0
58,7.0,280519,11.0,9,0.0,8.0,3.0,1.0,1.0,0,0,40,38.0,0
45,2.0,192684,15.0,10,0.0,1.0,4.0,1.0,0.0,0,0,38,38.0,0
50,4.0,55527,7.0,12,0.0,3.0,1.0,1.0,1.0,0,0,45,38.0,0
42,7.0,136996,15.0,10,2.0,11.0,0.0,1.0,1.0,0,0,48,38.0,0
32,4.0,143604,11.0,9,0.0,8.0,1.0,1.0,0.0,0,0,16,38.0,0
34,4.0,261799,8.0,11,2.0,1.0,0.0,1.0,1.0,0,0,45,38.0,1
38,4.0,103408,12.0,14,2.0,4.0,0.0,1.0,1.0,0,0,40,0.0,0
23,4.0,213115,11.0,9,4.0,1.0,3.0,1.0,0.0,0,0,40,38.0,0
25,4.0,404951,9.0,13,4.0,4.0,1.0,1.0,0.0,0,0,38,38.0,0
40,1.0,346532,15.0,10,2.0,1.0,0.0,1.0,1.0,0,0,40,38.0,1
49,4.0,403112,11.0,9,0.0,8.0,4.0,1.0,0.0,0,0,32,38.0,0
26,2.0,213451,15.0,10,4.0,8.0,3.0,1.0,0.0,0,0,10,23.0,0
17,2.0,173497,1.0,7,4.0,10.0,3.0,1.0,1.0,0,0,15,38.0,0
25,4.0,240081,11.0,9,4.0,12.0,3.0,1.0,1.0,0,0,40,38.0,0
39,4.0,491000,9.0,13,4.0,4.0,2.0,1.0,1.0,0,0,45,38.0,0
28,2.0,201099,11.0,9,4.0,14.0,3.0,1.0,0.0,0,0,40,38.0,0
50,5.0,194514,12.0,14,4.0,10.0,1.0,1.0,1.0,0,0,50,37.0,0
30,4.0,278502,11.0,9,0.0,1.0,4.0,1.0,0.0,0,0,62,38.0,0
47,4.0,343742,11.0,9,5.0,3.0,4.0,1.0,1.0,0,0,40,38.0,0
39,4.0,176296,11.0,9,2.0,14.0,0.0,1.0,1.0,0,1887,40,38.0,1
26,4.0,149734,11.0,9,5.0,3.0,4.0,1.0,0.0,0,1594,40,38.0,0
24,4.0,488541,15.0,10,4.0,8.0,4.0,1.0,0.0,0,0,35,38.0,0
46,4.0,403911,8.0,11,2.0,3.0,0.0,1.0,1.0,0,0,40,38.0,1
32,2.0,191731,15.0,10,4.0,1.0,4.0,1.0,0.0,0,0,40,38.0,0
46,0.0,233014,11.0,9,0.0,0.0,1.0,1.0,0.0,0,0,40,38.0,0
35,4.0,247547,11.0,9,5.0,10.0,2.0,1.0,0.0,0,0,40,38.0,0
35,7.0,194828,15.0,10,4.0,10.0,3.0,1.0,0.0,0,0,40,38.0,0
24,4.0,67804,11.0,9,4.0,8.0,3.0,1.0,1.0,0,0,40,38.0,0
25,4.0,268222,11.0,9,5.0,6.0,4.0,1.0,0.0,0,0,40,38.0,0
18,0.0,211177,2.0,8,4.0,0.0,2.0,1.0,1.0,0,0,20,38.0,0
34,4.0,554206,11.0,9,5.0,14.0,1.0,1.0,1.0,0,0,20,38.0,0
43,4.0,354408,2.0,8,2.0,1.0,0.0,1.0,1.0,0,0,40,38.0,0
48,4.0,143299,11.0,9,4.0,7.0,1.0,1.0,1.0,0,0,40,38.0,0
22,4.0,429346,11.0,9,4.0,1.0,2.0,1.0,1.0,0,0,40,38.0,0
48,4.0,165267,0.0,6,2.0,5.0,0.0,1.0,1.0,0,0,40,38.0,0
36,4.0,212433,11.0,9,4.0,3.0,3.0,1.0,1.0,0,0,40,38.0,0
57,4.0,122497,6.0,5,6.0,8.0,4.0,1.0,1.0,0,0,52,0.0,0
19,4.0,120691,11.0,9,4.0,12.0,3.0,1.0,1.0,0,0,25,38.0,0
51,4.0,138358,0.0,6,0.0,3.0,1.0,1.0,0.0,0,0,35,38.0,0
26,7.0,141838,9.0,13,2.0,4.0,0.0,1.0,1.0,0,0,40,38.0,1
23,4.0,520759,11.0,9,4.0,8.0,1.0,1.0,1.0,0,0,30,38.0,0
40,1.0,189610,11.0,9,0.0,1.0,1.0,1.0,0.0,0,0,52,38.0,0
37,4.0,219141,1.0,7,2.0,6.0,0.0,1.0,1.0,7688,0,40,38.0,1
21,4.0,184135,11.0,9,4.0,7.0,3.0,1.0,1.0,0,0,1,38.0,0
20,4.0,291407,1.0,7,4.0,6.0,3.0,1.0,1.0,0,0,40,38.0,0
32,4.0,239659,15.0,10,5.0,7.0,4.0,1.0,0.0,0,0,70,38.0,0
56,0.0,32604,15.0,10,4.0,0.0,1.0,1.0,0.0,0,0,40,38.0,0
52,1.0,38973,9.0,13,5.0,1.0,4.0,1.0,0.0,0,0,40,38.0,0
39,2.0,267893,7.0,12,2.0,3.0,0.0,1.0,1.0,7298,0,40,38.0,1
31,0.0,283531,11.0,9,0.0,0.0,4.0,1.0,0.0,0,0,20,38.0,0
33,4.0,578701,9.0,13,2.0,4.0,0.0,1.0,1.0,0,0,40,0.0,0
64,4.0,63676,0.0,6,2.0,8.0,0.0,1.0,1.0,0,0,40,38.0,0
50,1.0,306707,11.0,9,4.0,1.0,4.0,1.0,0.0,0,0,12,38.0,0
39,4.0,129495,15.0,10,5.0,1.0,4.0,1.0,0.0,0,0,40,38.0,0
34,4.0,209297,11.0,9,4.0,7.0,1.0,1.0,1.0,0,2001,40,38.0,0
51,4.0,154949,11.0,9,6.0,7.0,1.0,1.0,0.0,0,0,40,38.0,0
68,4.0,236943,6.0,5,0.0,5.0,1.0,1.0,1.0,0,0,20,38.0,0
21,7.0,145651,15.0,10,4.0,12.0,3.0,1.0,0.0,0,1602,12,38.0,0
48,4.0,233802,12.0,14,2.0,4.0,0.0,1.0,1.0,0,0,45,38.0,0
46,4.0,35136,0.0,6,0.0,1.0,3.0,1.0,1.0,0,0,40,38.0,0
19,7.0,282721,15.0,10,4.0,8.0,1.0,1.0,1.0,0,0,12,38.0,0
33,4.0,549413,15.0,10,2.0,1.0,0.0,1.0,1.0,0,0,40,38.0,1
33,4.0,598802,15.0,10,0.0,1.0,4.0,1.0,0.0,0,0,40,38.0,0
40,4.0,291808,11.0,9,0.0,11.0,1.0,1.0,0.0,0,0,40,38.0,0
37,4.0,415500,15.0,10,2.0,7.0,0.0,1.0,1.0,0,0,40,38.0,1
25,7.0,257064,15.0,10,2.0,1.0,0.0,1.0,1.0,0,0,38,38.0,0
32,4.0,234755,11.0,9,5.0,3.0,4.0,1.0,1.0,0,0,40,38.0,0
35,4.0,142616,11.0,9,5.0,8.0,3.0,1.0,0.0,0,0,30,38.0,0
48,1.0,100067,15.0,10,6.0,8.0,4.0,1.0,0.0,0,0,40,38.0,0
20,3.0,462294,15.0,10,4.0,0.0,3.0,1.0,1.0,0,0,40,38.0,0
25,4.0,148460,11.0,9,4.0,1.0,3.0,1.0,0.0,4416,0,40,32.0,0
34,4.0,232855,15.0,10,5.0,8.0,4.0,1.0,0.0,0,0,37,38.0,0
20,4.0,285671,11.0,9,4.0,8.0,2.0,1.0,1.0,0,0,25,38.0,0
56,4.0,117872,8.0,11,2.0,3.0,0.0,1.0,1.0,0,0,40,38.0,1
23,4.0,391171,15.0,10,4.0,8.0,1.0,1.0,1.0,0,0,25,38.0,0
44,4.0,268098,2.0,8,4.0,14.0,1.0,1.0,1.0,0,0,36,38.0,0
17,0.0,48751,1.0,7,4.0,0.0,3.0,1.0,0.0,0,0,40,38.0,0
21,0.0,380219,15.0,10,4.0,0.0,3.0,1.0,0.0,0,0,40,38.0,0
29,4.0,144808,15.0,10,2.0,4.0,3.0,1.0,0.0,0,0,40,38.0,0
52,2.0,205767,12.0,14,2.0,10.0,0.0,1.0,1.0,0,0,40,38.0,1
28,4.0,249870,14.0,15,4.0,10.0,1.0,1.0,1.0,0,0,50,38.0,0
45,0.0,236612,1.0,7,0.0,0.0,3.0,1.0,1.0,0,0,40,38.0,0
25,2.0,249214,15.0,10,4.0,1.0,4.0,1.0,0.0,0,0,40,38.0,0
57,1.0,42298,12.0,14,2.0,4.0,0.0,1.0,1.0,15024,0,40,38.0,1
39,7.0,326566,15.0,10,4.0,14.0,3.0,1.0,1.0,0,0,40,38.0,0
19,0.0,158603,0.0,6,4.0,0.0,3.0,1.0,1.0,0,0,25,38.0,0
36,4.0,359678,11.0,9,4.0,7.0,1.0,1.0,0.0,0,0,48,38.0,0
43,4.0,143583,0.0,6,2.0,6.0,0.0,1.0,1.0,0,0,40,38.0,0
30,4.0,541343,0.0,6,2.0,8.0,0.0,1.0,1.0,0,0,40,38.0,0
38,4.0,439592,15.0,10,4.0,8.0,3.0,1.0,0.0,0,0,40,38.0,0
37,4.0,260093,11.0,9,4.0,1.0,4.0,1.0,0.0,0,0,40,38.0,0
40,6.0,98985,11.0,9,0.0,4.0,1.0,1.0,1.0,0,0,50,38.0,0
28,4.0,149652,0.0,6,4.0,8.0,3.0,1.0,0.0,0,0,30,38.0,0
56,4.0,170324,4.0,3,2.0,3.0,0.0,1.0,1.0,0,0,40,37.0,0
39,4.0,315565,11.0,9,2.0,14.0,0.0,1.0,1.0,0,0,40,5.0,0
33,4.0,268127,11.0,9,4.0,8.0,4.0,1.0,0.0,0,0,40,38.0,0
41,4.0,215479,15.0,10,4.0,14.0,1.0,1.0,1.0,0,0,43,38.0,0
29,7.0,199450,15.0,10,0.0,1.0,4.0,1.0,1.0,0,0,40,38.0,0
53,2.0,236873,12.0,14,2.0,4.0,0.0,1.0,1.0,0,0,40,38.0,1
51,4.0,244572,11.0,9,5.0,8.0,1.0,1.0,0.0,0,0,37,38.0,0
41,4.0,599629,15.0,10,2.0,1.0,5.0,1.0,0.0,0,0,40,38.0,1
21,4.0,202373,8.0,11,4.0,3.0,3.0,1.0,1.0,0,0,40,38.0,0
24,4.0,187551,15.0,10,4.0,1.0,3.0,1.0,0.0,0,0,20,38.0,0
27,2.0,172091,11.0,9,4.0,3.0,4.0,1.0,1.0,0,0,40,38.0,0
32,4.0,110279,7.0,12,0.0,10.0,4.0,1.0,0.0,0,0,35,38.0,0
38,4.0,254439,0.0,6,6.0,14.0,4.0,1.0,1.0,114,0,40,38.0,0
41,1.0,187462,8.0,11,0.0,1.0,3.0,1.0,0.0,0,0,40,38.0,0
28,4.0,416577,11.0,9,2.0,3.0,0.0,1.0,1.0,2829,0,40,38.0,0
45,4.0,390368,15.0,10,2.0,12.0,0.0,1.0,1.0,15024,0,99,38.0,1
29,4.0,253593,11.0,9,4.0,3.0,3.0,1.0,1.0,0,0,40,38.0,0
72,4.0,497280,6.0,5,6.0,8.0,4.0,1.0,0.0,0,0,20,38.0,0
34,4.0,184147,11.0,9,5.0,12.0,4.0,1.0,0.0,0,0,20,38.0,0
32,4.0,447066,9.0,13,2.0,12.0,0.0,1.0,1.0,15024,0,50,38.0,1
46,7.0,247992,5.0,4,4.0,8.0,1.0,1.0,0.0,0,0,40,38.0,0
19,4.0,268392,11.0,9,4.0,12.0,4.0,1.0,0.0,0,0,30,38.0,0
36,2.0,255454,9.0,13,4.0,11.0,1.0,1.0,1.0,0,0,40,38.0,0
67,2.0,181220,15.0,10,0.0,1.0,1.0,1.0,0.0,0,0,20,38.0,0
31,2.0,219883,11.0,9,4.0,11.0,1.0,1.0,1.0,0,0,40,38.0,0
19,4.0,376683,15.0,10,4.0,8.0,4.0,1.0,0.0,2036,0,30,38.0,0
18,4.0,166889,15.0,10,4.0,6.0,3.0,1.0,0.0,0,1602,35,38.0,0
47,4.0,145868,1.0,7,0.0,8.0,4.0,1.0,0.0,0,0,40,38.0,0
19,2.0,176831,15.0,10,4.0,8.0,3.0,1.0,0.0,0,0,35,38.0,0
36,4.0,146625,1.0,7,6.0,8.0,4.0,1.0,0.0,0,0,12,38.0,0
36,4.0,225516,7.0,12,4.0,12.0,1.0,1.0,1.0,10520,0,43,38.0,1
66,2.0,157942,11.0,9,6.0,14.0,1.0,1.0,0.0,0,0,40,38.0,0
43,4.0,241928,11.0,9,5.0,1.0,1.0,1.0,0.0,0,0,32,38.0,0
67,0.0,200862,0.0,6,4.0,0.0,1.0,1.0,0.0,0,0,35,38.0,0
57,7.0,183657,15.0,10,2.0,10.0,0.0,1.0,1.0,0,0,35,38.0,1
42,4.0,203393,9.0,13,2.0,3.0,5.0,1.0,0.0,0,0,35,38.0,1
43,4.0,91949,11.0,9,0.0,7.0,1.0,1.0,0.0,0,0,40,38.0,0
26,4.0,151810,0.0,6,4.0,5.0,1.0,1.0,1.0,0,0,40,38.0,0
49,4.0,48120,11.0,9,4.0,14.0,4.0,1.0,0.0,1506,0,40,38.0,0
50,4.0,138358,0.0,6,5.0,1.0,1.0,1.0,0.0,0,0,47,23.0,0
41,4.0,124956,9.0,13,0.0,4.0,4.0,1.0,0.0,0,0,90,38.0,1
44,4.0,228124,11.0,9,3.0,1.0,4.0,1.0,0.0,0,0,40,38.0,0
46,4.0,164379,9.0,13,0.0,12.0,4.0,1.0,0.0,0,0,35,38.0,1
59,4.0,200700,9.0,13,2.0,3.0,0.0,1.0,1.0,0,0,48,38.0,1
28,2.0,210945,9.0,13,4.0,10.0,1.0,1.0,0.0,0,0,60,38.0,0
43,4.0,184321,0.0,6,2.0,7.0,0.0,1.0,1.0,0,1887,40,38.0,1
54,4.0,115602,11.0,9,2.0,8.0,5.0,1.0,0.0,0,0,40,38.0,0
40,4.0,55191,15.0,10,4.0,1.0,1.0,1.0,0.0,0,0,40,38.0,0
28,4.0,312372,11.0,9,2.0,4.0,0.0,1.0,1.0,15024,0,40,38.0,1
41,4.0,39581,15.0,10,0.0,1.0,1.0,1.0,0.0,0,0,24,8.0,0
23,4.0,245147,15.0,10,4.0,6.0,3.0,1.0,1.0,0,0,40,38.0,0
49,4.0,274720,11.0,9,2.0,3.0,0.0,1.0,1.0,0,0,40,38.0,0
39,7.0,218249,15.0,10,5.0,10.0,4.0,1.0,0.0,0,0,37,38.0,0
47,4.0,105273,9.0,13,6.0,3.0,4.0,1.0,0.0,6497,0,40,38.0,0
29,0.0,188675,15.0,10,0.0,0.0,3.0,1.0,1.0,0,0,40,38.0,0
37,4.0,195189,15.0,10,0.0,8.0,4.0,1.0,0.0,0,0,40,38.0,0
